idMesure,dateMesure,pressionMer,directionVent,vitesseVent,temperature,humidite,nebulosite,pressionStation,hauteurNeige,codStation,codTempsPresent
2956,2018-10-24 06:00:00,101710,40,2.900000,283.250000,79,\N,101600,0.000000,7761,0
2957,2018-10-24 06:00:00,101470,220,6.400000,289.350000,40,\N,101330,0.000000,7790,0
2958,2018-10-24 06:00:00,101660,90,4.400000,300.750000,62,\N,101610,\N,61968,\N
2959,2018-10-24 06:00:00,102330,150,7.600000,296.950000,58,\N,102260,\N,61972,\N
2960,2018-10-24 06:00:00,\N,170,9.600000,300.050000,53,\N,\N,\N,61976,\N
2961,2018-10-24 06:00:00,102070,90,3.600000,299.250000,48,\N,101920,\N,61980,0
2962,2018-10-24 06:00:00,101050,300,5.700000,287.350000,97,\N,100700,\N,61996,\N
2963,2018-10-24 06:00:00,99360,270,11.800000,277.050000,64,75,98990,\N,61998,15
2964,2018-10-24 06:00:00,102820,10,1.900000,275.450000,82,\N,102730,\N,71805,0
2965,2018-10-24 06:00:00,101180,80,4.500000,300.050000,73,\N,100860,\N,78890,\N
2966,2018-10-24 06:00:00,101240,90,2.500000,299.350000,80,\N,100730,\N,78894,\N
2967,2018-10-24 06:00:00,101220,50,0.800000,295.850000,98,\N,101130,\N,78897,\N
2968,2018-10-24 06:00:00,101200,100,4.300000,299.850000,80,\N,100760,\N,78922,\N
2969,2018-10-24 06:00:00,101180,70,1.300000,297.150000,92,\N,101090,\N,78925,0
2970,2018-10-24 06:00:00,101000,120,1.400000,296.150000,97,\N,100940,\N,81401,\N
2971,2018-10-24 06:00:00,101050,0,0.000000,295.550000,93,\N,100960,\N,81405,0
2972,2018-10-24 06:00:00,101010,330,0.600000,295.250000,96,\N,100930,\N,81408,\N
2973,2018-10-24 06:00:00,101080,80,1.300000,296.350000,89,\N,99850,\N,81415,\N
2974,2018-10-24 09:00:00,102930,300,4.000000,287.250000,91,\N,102060,0.000000,7005,0
2975,2018-10-24 09:00:00,102800,310,3.500000,287.350000,87,100,102230,0.000000,7015,0
2976,2018-10-24 09:00:00,103170,300,3.500000,289.350000,80,40,103070,\N,7020,1
2977,2018-10-24 09:00:00,103090,290,3.300000,286.750000,93,100,102280,0.000000,7027,0
2978,2018-10-24 09:00:00,102990,310,3.900000,287.450000,90,100,101160,0.000000,7037,0
2979,2018-10-24 09:00:00,102860,290,2.200000,284.950000,94,100,101700,0.000000,7072,10
2980,2018-10-24 09:00:00,103260,20,1.900000,284.850000,98,101,102060,0.000000,7110,45
2981,2018-10-24 09:00:00,103220,330,2.300000,288.250000,84,75,102520,\N,7117,2
2982,2018-10-24 09:00:00,103160,310,3.000000,285.450000,100,100,102710,\N,7130,44
2983,2018-10-24 09:00:00,103030,80,1.500000,287.950000,84,\N,101290,0.000000,7139,0
2984,2018-10-24 09:00:00,102960,340,2.500000,287.150000,86,90,101870,0.000000,7149,1
2985,2018-10-24 09:00:00,102990,0,0.000000,282.950000,97,100,101540,0.000000,7168,10
2986,2018-10-24 09:00:00,102860,240,4.500000,281.750000,98,100,98710,\N,7181,10
2987,2018-10-24 09:00:00,102700,210,1.900000,285.750000,74,100,100870,0.000000,7190,0
2988,2018-10-24 09:00:00,103180,360,3.900000,287.450000,84,75,102660,\N,7207,2
2989,2018-10-24 09:00:00,103130,30,2.400000,283.950000,98,100,102810,0.000000,7222,10
2990,2018-10-24 09:00:00,103100,320,1.300000,285.050000,87,\N,101730,0.000000,7240,0
2991,2018-10-24 09:00:00,103110,300,1.100000,281.650000,89,\N,101070,0.000000,7255,0
2992,2018-10-24 09:00:00,102990,300,1.400000,283.850000,78,100,100230,0.000000,7280,0
2993,2018-10-24 09:00:00,102830,240,3.000000,285.350000,61,90,99550,0.000000,7299,3
2994,2018-10-24 09:00:00,103130,20,3.400000,285.050000,91,100,102850,\N,7314,1
2995,2018-10-24 09:00:00,103120,330,0.800000,281.850000,99,101,101640,0.000000,7335,45
2996,2018-10-24 09:00:00,102920,100,2.000000,285.550000,67,\N,98120,0.000000,7434,0
2997,2018-10-24 09:00:00,103020,260,0.700000,284.050000,59,\N,99090,0.000000,7460,0
2998,2018-10-24 09:00:00,\N,120,0.900000,283.050000,62,\N,93090,0.000000,7471,0
2999,2018-10-24 09:00:00,102870,350,6.400000,284.450000,70,0,99970,0.000000,7481,2
3000,2018-10-24 09:00:00,103020,40,1.200000,286.150000,70,\N,102430,0.000000,7510,0
3001,2018-10-24 09:00:00,102910,10,1.800000,282.850000,75,\N,99740,0.000000,7535,0
3002,2018-10-24 09:00:00,102520,360,0.600000,285.850000,49,\N,94240,0.000000,7558,0
3003,2018-10-24 09:00:00,102310,10,6.900000,287.950000,53,\N,101420,0.000000,7577,0
3004,2018-10-24 09:00:00,\N,140,1.300000,284.350000,55,\N,92020,\N,7591,0
3005,2018-10-24 09:00:00,103060,230,1.100000,282.250000,100,101,102330,0.000000,7607,45
3006,2018-10-24 09:00:00,103020,360,1.200000,285.050000,92,75,98660,\N,7621,0
3007,2018-10-24 09:00:00,103000,140,1.300000,286.450000,64,\N,98070,0.000000,7627,0
3008,2018-10-24 09:00:00,102970,280,4.000000,284.550000,86,90,101140,0.000000,7630,0
3009,2018-10-24 09:00:00,101980,320,4.000000,296.050000,33,\N,101890,\N,7643,0
3010,2018-10-24 09:00:00,101720,340,2.200000,290.150000,48,\N,101340,0.000000,7650,0
3011,2018-10-24 09:00:00,101460,270,2.400000,292.350000,55,0,100020,\N,7661,0
3012,2018-10-24 09:00:00,101520,320,2.700000,293.050000,42,0,101210,0.000000,7690,1
3013,2018-10-24 09:00:00,102180,310,14.000000,294.050000,31,\N,101660,0.000000,7747,0
3014,2018-10-24 09:00:00,101680,30,1.000000,293.350000,47,\N,101570,0.000000,7761,0
3015,2018-10-24 09:00:00,101470,200,2.600000,293.250000,44,\N,101330,0.000000,7790,0
3016,2018-10-24 09:00:00,101570,100,4.700000,302.450000,57,\N,101520,\N,61968,\N
3017,2018-10-24 09:00:00,102220,150,8.700000,298.150000,58,\N,102150,\N,61972,\N
3018,2018-10-24 09:00:00,\N,160,9.600000,301.250000,52,\N,\N,\N,61976,\N
3019,2018-10-24 09:00:00,101940,80,8.100000,300.450000,47,\N,101790,\N,61980,0
3020,2018-10-24 09:00:00,101000,270,6.200000,289.250000,77,\N,100660,\N,61996,\N
3021,2018-10-24 09:00:00,99420,270,14.400000,277.450000,58,\N,99050,\N,61998,\N
3022,2018-10-24 09:00:00,102810,60,4.500000,276.950000,90,75,102720,0.000000,71805,2
3023,2018-10-24 09:00:00,101190,100,2.900000,299.850000,75,\N,100870,\N,78890,\N
3024,2018-10-24 09:00:00,101250,80,1.300000,299.150000,80,\N,100740,\N,78894,\N
3025,2018-10-24 09:00:00,101230,0,0.000000,295.150000,99,\N,101140,\N,78897,\N
3026,2018-10-24 09:00:00,101220,100,3.100000,299.650000,83,\N,100780,\N,78922,\N
3027,2018-10-24 09:00:00,101200,100,1.400000,296.650000,94,\N,101110,\N,78925,0
3028,2018-10-24 09:00:00,101080,190,0.600000,294.950000,97,\N,101020,\N,81401,\N
3029,2018-10-24 09:00:00,101100,0,0.000000,294.850000,94,\N,101010,\N,81405,0
3030,2018-10-24 09:00:00,101090,0,0.000000,294.550000,97,\N,101010,\N,81408,\N
3031,2018-10-24 09:00:00,101200,30,0.500000,294.950000,97,\N,99970,\N,81415,\N
3032,2018-10-24 09:00:00,97920,170,8.200000,261.250000,37,10,97370,\N,89642,2
3033,2018-10-24 12:00:00,102950,310,3.100000,288.150000,82,\N,102080,0.000000,7005,0
3034,2018-10-24 12:00:00,102840,320,4.200000,288.550000,81,100,102270,0.000000,7015,0
3035,2018-10-24 12:00:00,103120,290,3.800000,290.050000,74,40,103020,\N,7020,2
3036,2018-10-24 12:00:00,103050,330,3.500000,290.050000,83,100,102250,0.000000,7027,0
3037,2018-10-24 12:00:00,102980,310,3.300000,288.550000,83,100,101160,0.000000,7037,0
3038,2018-10-24 12:00:00,102880,290,3.500000,286.350000,94,100,101730,0.000000,7072,10
3039,2018-10-24 12:00:00,103210,30,1.900000,287.750000,84,\N,102020,0.000000,7110,0
3040,2018-10-24 12:00:00,103180,290,2.500000,290.350000,74,50,102480,\N,7117,1
3041,2018-10-24 12:00:00,103060,320,2.900000,291.950000,72,\N,102620,0.000000,7130,0
3042,2018-10-24 12:00:00,102970,40,3.400000,290.450000,77,\N,101240,0.000000,7139,0
3043,2018-10-24 12:00:00,102950,350,4.400000,288.650000,79,90,101870,0.000000,7149,2
3044,2018-10-24 12:00:00,102970,320,1.200000,285.850000,89,100,101540,0.000000,7168,0
3045,2018-10-24 12:00:00,102830,250,4.300000,283.750000,96,100,98710,\N,7181,0
3046,2018-10-24 12:00:00,102640,230,3.000000,287.450000,69,100,100830,0.000000,7190,0
3047,2018-10-24 12:00:00,103120,140,1.400000,292.250000,62,60,102610,\N,7207,1
3048,2018-10-24 12:00:00,103020,30,2.000000,289.050000,85,\N,102710,0.000000,7222,0
3049,2018-10-24 12:00:00,102950,330,1.000000,291.150000,67,\N,101620,0.000000,7240,0
3050,2018-10-24 12:00:00,103000,360,1.900000,285.650000,85,\N,100990,0.000000,7255,0
3051,2018-10-24 12:00:00,102900,360,3.100000,286.250000,75,100,100170,0.000000,7280,0
3052,2018-10-24 12:00:00,102760,270,4.900000,288.950000,60,75,99520,0.000000,7299,1
3053,2018-10-24 12:00:00,103020,30,2.700000,288.350000,75,\N,102740,\N,7314,\N
3054,2018-10-24 12:00:00,102950,20,3.000000,290.050000,66,\N,101510,0.000000,7335,0
3055,2018-10-24 12:00:00,102730,10,4.100000,291.750000,57,\N,98040,0.000000,7434,0
3056,2018-10-24 12:00:00,\N,140,1.900000,288.150000,56,\N,93020,0.000000,7471,0
3057,2018-10-24 12:00:00,102620,350,7.900000,288.850000,60,10,99770,0.000000,7481,3
3058,2018-10-24 12:00:00,102870,360,2.800000,292.550000,47,\N,102300,0.000000,7510,0
3059,2018-10-24 12:00:00,102690,330,2.000000,289.350000,55,\N,99600,0.000000,7535,0
3060,2018-10-24 12:00:00,102130,360,9.500000,292.150000,45,\N,94060,0.000000,7558,0
3061,2018-10-24 12:00:00,102110,20,11.100000,291.950000,48,\N,101230,0.000000,7577,0
3062,2018-10-24 12:00:00,\N,200,1.600000,292.850000,34,\N,91760,\N,7591,0
3063,2018-10-24 12:00:00,102900,280,1.600000,288.150000,77,\N,102190,0.000000,7607,0
3064,2018-10-24 12:00:00,102750,10,1.400000,290.250000,65,\N,98480,\N,7621,0
3065,2018-10-24 12:00:00,102690,320,1.500000,291.050000,52,\N,97850,0.000000,7627,0
3066,2018-10-24 12:00:00,102760,280,4.200000,290.050000,58,\N,100970,0.000000,7630,0
3067,2018-10-24 12:00:00,101490,330,9.700000,294.450000,41,\N,101120,0.000000,7650,0
3068,2018-10-24 12:00:00,101330,160,2.800000,295.250000,53,\N,99910,\N,7661,\N
3069,2018-10-24 12:00:00,101290,200,3.900000,294.750000,50,\N,100990,0.000000,7690,0
3070,2018-10-24 12:00:00,101980,310,12.500000,297.850000,22,\N,101470,0.000000,7747,0
3071,2018-10-24 12:00:00,101560,240,3.000000,295.450000,63,\N,101460,0.000000,7761,0
3072,2018-10-24 12:00:00,101320,90,2.000000,296.450000,39,\N,101180,0.000000,7790,0
3073,2018-10-24 12:00:00,101440,90,3.800000,301.850000,55,\N,101390,\N,61968,\N
3074,2018-10-24 12:00:00,101990,160,10.100000,298.150000,60,\N,101920,\N,61972,\N
3075,2018-10-24 12:00:00,\N,160,10.300000,300.050000,57,\N,\N,\N,61976,\N
3076,2018-10-24 12:00:00,101840,80,5.500000,299.750000,51,\N,101690,\N,61980,0
3077,2018-10-24 12:00:00,101140,200,3.600000,286.350000,84,\N,100790,\N,61996,\N
3078,2018-10-24 12:00:00,102780,90,4.100000,279.850000,88,90,102690,0.000000,71805,2
3079,2018-10-24 12:00:00,101370,110,1.500000,301.650000,69,\N,101050,\N,78890,\N
3080,2018-10-24 12:00:00,101400,70,2.400000,301.750000,71,\N,100890,\N,78894,\N
3081,2018-10-24 12:00:00,101400,100,1.000000,300.450000,80,\N,101310,\N,78897,\N
3082,2018-10-24 12:00:00,101410,120,3.000000,304.050000,64,\N,100970,\N,78922,\N
3083,2018-10-24 12:00:00,101370,80,1.500000,301.250000,78,\N,\N,\N,78925,0
3084,2018-10-24 12:00:00,101300,100,2.800000,302.450000,75,\N,101240,\N,81401,\N
3085,2018-10-24 12:00:00,101360,90,3.700000,302.750000,70,\N,101270,\N,81405,0
3086,2018-10-24 12:00:00,101320,90,1.700000,302.750000,70,\N,101240,\N,81408,\N
3087,2018-10-24 12:00:00,101390,70,2.500000,301.950000,69,\N,100180,\N,81415,\N
3088,2018-10-24 15:00:00,102800,270,2.600000,288.250000,82,\N,101930,0.000000,7005,0
3089,2018-10-24 15:00:00,102720,290,4.100000,288.450000,81,100,102150,0.000000,7015,0
3090,2018-10-24 15:00:00,102950,300,2.300000,289.750000,71,50,102850,\N,7020,2
3091,2018-10-24 15:00:00,102910,340,2.900000,290.450000,78,\N,102110,0.000000,7027,0
3092,2018-10-24 15:00:00,102860,300,2.700000,288.550000,84,100,101040,0.000000,7037,0
3093,2018-10-24 15:00:00,102760,290,4.200000,288.550000,78,100,101620,0.000000,7072,0
3094,2018-10-24 15:00:00,103000,10,3.100000,290.650000,59,\N,101830,0.000000,7110,0
3095,2018-10-24 15:00:00,103000,280,3.800000,289.250000,75,40,102300,\N,7117,1
3096,2018-10-24 15:00:00,102900,330,3.900000,293.150000,70,\N,102460,0.000000,7130,0
3097,2018-10-24 15:00:00,102880,50,3.800000,290.350000,77,\N,101150,0.000000,7139,0
3098,2018-10-24 15:00:00,102880,330,2.300000,289.050000,79,90,101800,0.000000,7149,2
3099,2018-10-24 15:00:00,102860,280,4.600000,286.550000,88,100,101430,0.000000,7168,0
3100,2018-10-24 15:00:00,102740,250,2.700000,284.850000,94,100,98640,\N,7181,0
3101,2018-10-24 15:00:00,102610,270,4.300000,287.150000,73,100,100800,0.000000,7190,0
3102,2018-10-24 15:00:00,102930,290,3.500000,289.950000,75,25,102410,\N,7207,1
3103,2018-10-24 15:00:00,102850,350,2.700000,293.050000,69,\N,102540,0.000000,7222,0
3104,2018-10-24 15:00:00,102820,10,2.600000,292.850000,64,\N,101500,0.000000,7240,0
3105,2018-10-24 15:00:00,102900,60,0.700000,287.250000,80,\N,100900,0.000000,7255,0
3106,2018-10-24 15:00:00,102760,360,3.300000,286.650000,76,100,100040,0.000000,7280,0
3107,2018-10-24 15:00:00,102640,260,4.300000,288.550000,62,90,99400,0.000000,7299,3
3108,2018-10-24 15:00:00,102820,300,4.200000,289.050000,78,10,102540,\N,7314,1
3109,2018-10-24 15:00:00,102760,10,3.900000,292.650000,62,\N,101340,0.000000,7335,0
3110,2018-10-24 15:00:00,102560,20,4.300000,292.350000,58,\N,97890,0.000000,7434,0
3111,2018-10-24 15:00:00,102620,20,4.600000,291.550000,55,100,98810,0.000000,7460,0
3112,2018-10-24 15:00:00,\N,360,7.100000,290.450000,55,\N,92830,0.000000,7471,0
3113,2018-10-24 15:00:00,102500,340,9.700000,289.750000,63,10,99660,0.000000,7481,2
3114,2018-10-24 15:00:00,102670,350,3.300000,293.350000,53,\N,102100,0.000000,7510,0
3115,2018-10-24 15:00:00,102360,260,1.400000,295.750000,51,\N,99350,0.000000,7535,0
3116,2018-10-24 15:00:00,101970,360,9.800000,293.350000,42,\N,93940,0.000000,7558,0
3117,2018-10-24 15:00:00,101870,20,11.400000,292.950000,51,\N,101000,0.000000,7577,0
3118,2018-10-24 15:00:00,\N,200,1.900000,295.850000,30,\N,91630,\N,7591,0
3119,2018-10-24 15:00:00,102650,240,2.600000,293.050000,51,\N,101950,0.000000,7607,0
3120,2018-10-24 15:00:00,102550,280,2.200000,292.250000,52,\N,98320,\N,7621,0
3121,2018-10-24 15:00:00,102470,310,3.200000,292.450000,50,\N,97670,0.000000,7627,0
3122,2018-10-24 15:00:00,102500,320,5.800000,292.650000,46,\N,100730,0.000000,7630,0
3123,2018-10-24 15:00:00,101490,350,12.800000,299.950000,32,\N,101400,\N,7643,0
3124,2018-10-24 15:00:00,101300,320,6.400000,295.550000,45,\N,100930,0.000000,7650,0
3125,2018-10-24 15:00:00,101160,210,2.100000,294.650000,64,\N,99740,\N,7661,\N
3126,2018-10-24 15:00:00,101240,170,3.100000,294.050000,66,10,100940,0.000000,7690,2
3127,2018-10-24 15:00:00,101820,320,10.000000,297.950000,27,\N,101310,0.000000,7747,0
3128,2018-10-24 15:00:00,101440,230,2.900000,295.150000,68,\N,101340,0.000000,7761,0
3129,2018-10-24 15:00:00,101230,100,2.700000,294.950000,60,\N,101090,0.000000,7790,0
3130,2018-10-24 15:00:00,101530,110,2.900000,299.950000,67,\N,101480,\N,61968,\N
3131,2018-10-24 15:00:00,102000,160,8.900000,296.350000,63,\N,101930,\N,61972,\N
3132,2018-10-24 15:00:00,\N,160,10.400000,297.850000,69,\N,\N,\N,61976,\N
3133,2018-10-24 15:00:00,101930,110,2.400000,295.450000,61,\N,101780,\N,61980,0
3134,2018-10-24 15:00:00,101360,230,3.100000,282.750000,81,\N,101010,\N,61996,\N
3135,2018-10-24 15:00:00,99430,290,8.200000,273.950000,62,\N,99060,\N,61998,\N
3136,2018-10-24 15:00:00,102520,100,7.800000,283.050000,80,90,102430,0.000000,71805,3
3137,2018-10-24 15:00:00,101370,110,2.100000,303.750000,63,\N,101050,\N,78890,\N
3138,2018-10-24 15:00:00,101420,120,1.700000,304.650000,57,\N,100920,\N,78894,\N
3139,2018-10-24 15:00:00,101380,160,3.100000,303.350000,69,\N,101290,\N,78897,\N
3140,2018-10-24 15:00:00,101410,100,2.700000,304.650000,62,\N,100970,\N,78922,\N
3141,2018-10-24 15:00:00,101360,120,5.100000,303.950000,61,90,101270,\N,78925,0
3142,2018-10-24 15:00:00,101180,120,4.100000,307.250000,51,\N,101120,\N,81401,\N
3143,2018-10-24 15:00:00,101280,100,3.700000,304.350000,58,\N,101190,\N,81405,0
3144,2018-10-24 15:00:00,101230,80,3.700000,306.550000,50,\N,101150,\N,81408,\N
3145,2018-10-24 15:00:00,101270,50,3.800000,305.150000,56,\N,100080,\N,81415,\N
3146,2018-10-24 15:00:00,98050,150,14.900000,252.750000,58,\N,97480,\N,89642,\N
3147,2018-10-24 18:00:00,102740,230,1.100000,287.250000,86,\N,101870,0.000000,7005,0
3148,2018-10-24 18:00:00,102700,180,0.800000,287.250000,85,100,102130,0.000000,7015,0
3149,2018-10-24 18:00:00,102860,300,3.500000,287.850000,82,50,102760,\N,7020,2
3150,2018-10-24 18:00:00,102810,190,0.500000,285.450000,94,\N,101990,0.000000,7027,0
3151,2018-10-24 18:00:00,102780,230,3.100000,287.250000,90,100,100950,0.000000,7037,0
3152,2018-10-24 18:00:00,102770,300,2.600000,286.850000,84,100,101620,0.000000,7072,0
3153,2018-10-24 18:00:00,102980,20,2.400000,284.450000,97,101,101780,0.000000,7110,10
3154,2018-10-24 18:00:00,102950,280,2.700000,286.050000,91,60,102240,\N,7117,3
3155,2018-10-24 18:00:00,102880,10,1.500000,288.050000,90,\N,102430,0.000000,7130,0
3156,2018-10-24 18:00:00,102840,70,0.800000,286.350000,91,\N,101090,0.000000,7139,0
3157,2018-10-24 18:00:00,102800,320,1.900000,288.350000,80,90,101720,0.000000,7149,2
3158,2018-10-24 18:00:00,102820,290,2.000000,285.950000,91,100,101390,0.000000,7168,0
3159,2018-10-24 18:00:00,102760,250,1.600000,285.150000,93,100,98660,\N,7181,0
3160,2018-10-24 18:00:00,102660,220,1.900000,286.850000,76,100,100840,0.000000,7190,0
3161,2018-10-24 18:00:00,102870,340,3.200000,286.950000,82,25,102350,\N,7207,1
3162,2018-10-24 18:00:00,102760,350,1.700000,288.450000,85,\N,102450,0.000000,7222,0
3163,2018-10-24 18:00:00,102850,110,1.700000,285.750000,89,\N,101490,0.000000,7240,0
3164,2018-10-24 18:00:00,102830,30,2.400000,287.050000,81,\N,100830,0.000000,7255,0
3165,2018-10-24 18:00:00,102750,310,3.700000,285.650000,83,100,100020,0.000000,7280,0
3166,2018-10-24 18:00:00,102690,320,0.900000,286.950000,70,90,99430,0.000000,7299,2
3167,2018-10-24 18:00:00,102760,340,4.500000,288.950000,89,\N,102480,\N,7314,\N
3168,2018-10-24 18:00:00,102770,30,2.400000,287.650000,79,\N,101330,0.000000,7335,0
3169,2018-10-24 18:00:00,102600,10,4.400000,287.650000,75,\N,97850,0.000000,7434,0
3170,2018-10-24 18:00:00,102690,350,3.400000,285.850000,76,\N,98800,\N,7460,0
3171,2018-10-24 18:00:00,\N,210,1.400000,283.150000,77,\N,92890,0.000000,7471,0
3172,2018-10-24 18:00:00,102530,360,6.200000,286.150000,77,25,99660,0.000000,7481,3
3173,2018-10-24 18:00:00,102650,350,2.900000,289.850000,70,\N,102070,0.000000,7510,0
3174,2018-10-24 18:00:00,102400,340,2.200000,291.350000,66,\N,99340,0.000000,7535,0
3175,2018-10-24 18:00:00,102130,330,7.300000,289.150000,59,\N,93980,0.000000,7558,0
3176,2018-10-24 18:00:00,101930,20,10.700000,289.950000,63,\N,101050,0.000000,7577,0
3177,2018-10-24 18:00:00,\N,10,1.600000,286.450000,54,\N,91760,\N,7591,0
3178,2018-10-24 18:00:00,102610,0,0.000000,287.450000,77,\N,101900,0.000000,7607,0
3179,2018-10-24 18:00:00,102690,210,2.600000,283.750000,87,\N,98330,\N,7621,0
3180,2018-10-24 18:00:00,102720,230,0.900000,283.050000,80,\N,97750,0.000000,7627,0
3181,2018-10-24 18:00:00,102520,280,4.500000,289.250000,61,\N,100730,0.000000,7630,0
3182,2018-10-24 18:00:00,101570,350,9.600000,297.750000,36,\N,101480,\N,7643,0
3183,2018-10-24 18:00:00,101320,330,5.000000,292.350000,54,\N,100940,0.000000,7650,0
3184,2018-10-24 18:00:00,101220,90,3.800000,291.750000,79,\N,99780,\N,7661,\N
3185,2018-10-24 18:00:00,101280,310,1.600000,291.050000,78,\N,100970,0.000000,7690,0
3186,2018-10-24 18:00:00,101860,310,12.100000,294.450000,33,\N,101340,0.000000,7747,0
3187,2018-10-24 18:00:00,101510,40,2.100000,289.850000,86,\N,101400,0.000000,7761,0
3188,2018-10-24 18:00:00,101380,230,2.200000,287.350000,88,\N,101240,0.000000,7790,0
3189,2018-10-24 18:00:00,101680,100,3.000000,299.250000,71,\N,101630,\N,61968,\N
3190,2018-10-24 18:00:00,102120,160,7.200000,295.750000,68,\N,102050,\N,61972,\N
3191,2018-10-24 18:00:00,\N,140,5.700000,297.550000,69,\N,\N,\N,61976,\N
3192,2018-10-24 18:00:00,102090,100,1.700000,294.450000,65,90,101940,\N,61980,0
3193,2018-10-24 18:00:00,101480,270,7.700000,284.650000,78,\N,101130,\N,61996,\N
3194,2018-10-24 18:00:00,99150,330,7.200000,274.550000,68,\N,98780,\N,61998,\N
3195,2018-10-24 18:00:00,101700,70,2.700000,298.750000,72,\N,101620,\N,67005,0
3196,2018-10-24 18:00:00,102190,100,9.900000,281.550000,89,100,102100,0.000000,71805,60
3197,2018-10-24 18:00:00,101120,80,2.700000,304.250000,60,\N,100810,\N,78890,\N
3198,2018-10-24 18:00:00,101190,50,3.900000,302.750000,65,\N,100680,\N,78894,\N
3199,2018-10-24 18:00:00,101140,130,3.000000,301.750000,77,\N,101050,\N,78897,\N
3200,2018-10-24 18:00:00,101170,120,3.200000,303.450000,64,\N,100730,\N,78922,\N
3201,2018-10-24 18:00:00,101110,110,4.500000,304.050000,60,\N,101020,\N,78925,0
3202,2018-10-24 18:00:00,100870,90,3.100000,307.950000,45,\N,100810,\N,81401,\N
3203,2018-10-24 18:00:00,101010,80,5.100000,305.850000,50,\N,100920,\N,81405,0
3204,2018-10-24 18:00:00,100960,110,3.500000,306.850000,46,\N,100880,\N,81408,\N
3205,2018-10-24 18:00:00,100920,70,3.200000,306.850000,46,\N,99740,\N,81415,\N
3206,2018-10-24 18:00:00,98110,150,11.800000,252.550000,58,\N,97540,\N,89642,\N
3207,2018-10-24 21:00:00,102630,250,3.400000,286.750000,87,\N,101760,0.000000,7005,0
3208,2018-10-24 21:00:00,102590,230,3.500000,287.050000,87,100,102020,0.000000,7015,0
3209,2018-10-24 21:00:00,102770,280,2.800000,287.850000,80,50,102670,\N,7020,2
3210,2018-10-24 21:00:00,102780,280,2.200000,285.250000,98,100,101960,0.000000,7027,0
3211,2018-10-24 21:00:00,102750,260,2.100000,284.450000,93,100,100900,0.000000,7037,0
3212,2018-10-24 21:00:00,102700,280,1.900000,286.550000,84,100,101550,0.000000,7072,0
3213,2018-10-24 21:00:00,102870,40,1.200000,283.050000,98,101,101670,0.000000,7110,45
3214,2018-10-24 21:00:00,102850,230,3.000000,284.550000,97,\N,102140,\N,7117,\N
